function,version,total_reachable_lines,total_covered_lines,total_coverage_pct,func_reachable_lines,func_covered_lines,func_coverage_pct,reported_errors,error_categories
core_json.c:JSON_Validate,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:JSON_Validate,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:JSON_Validate,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:JSON_Validate,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:JSON_Validate,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:arraySearch,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:countHighBits,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:hexToInt,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:multiSearch,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextKeyValuePair,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:nextValue,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:shortestUTF8,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyLiteral,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipAnyScalar,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipArrayScalars,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipCollection,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDecimals,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipDigits,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipEscape,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipExponent,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipHexEscape,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipLiteral,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipNumber,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipObjectScalars,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipOneHexEscape,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipQueryPart,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipScalars,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpace,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipSpaceAndComma,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipString,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:skipUTF8MultiByte,9,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,1,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,2,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,3,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,4,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,5,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,6,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,7,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,8,1,0,0.0,1,0,0.0,0,[]
core_json.c:strnEq,9,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,1,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,2,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,3,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,4,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,5,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,6,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,7,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,8,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:for,9,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,1,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,2,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,3,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,4,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,5,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,6,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,7,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,8,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:if,9,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,1,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,2,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,3,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,4,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,5,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,6,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,7,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,8,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:switch,9,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,1,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,2,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,3,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,4,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,5,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,6,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,7,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,8,1,0,0.0,1,0,0.0,0,[]
pattern:core_json.c:while,9,1,0,0.0,1,0,0.0,0,[]
